Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Color,Size,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3281,45,Female,Handbag,Accessories,57,New York,Red,L,Winter,2.7,No,Next Day Air,No,No,5,PayPal,Monthly
3282,27,Female,Pants,Clothing,69,Oregon,Gold,L,Winter,3.1,No,Free Shipping,No,No,41,Bank Transfer,Annually
3283,24,Female,T-shirt,Clothing,94,California,Red,M,Fall,4.8,No,Next Day Air,No,No,5,Credit Card,Monthly
3284,47,Female,Jacket,Outerwear,24,North Carolina,Purple,L,Spring,2.9,No,Express,No,No,10,Debit Card,Every 3 Months
3285,70,Female,Scarf,Accessories,79,Kentucky,White,L,Spring,4.5,No,2-Day Shipping,No,No,20,Venmo,Annually
3286,58,Female,Hat,Accessories,31,Hawaii,Magenta,XL,Fall,4.6,No,Free Shipping,No,No,11,Cash,Weekly
3287,45,Female,Jacket,Outerwear,67,Illinois,Pink,L,Winter,5,No,Express,No,No,4,Venmo,Fortnightly
3288,24,Female,Skirt,Clothing,63,West Virginia,Black,L,Spring,4.3,No,2-Day Shipping,No,No,38,Credit Card,Weekly
3289,67,Female,Handbag,Accessories,61,South Carolina,White,XL,Spring,4.9,No,Next Day Air,No,No,19,Credit Card,Bi-Weekly
3290,31,Female,Backpack,Accessories,50,Montana,Maroon,M,Summer,4,No,2-Day Shipping,No,No,16,Venmo,Every 3 Months
3291,52,Female,Coat,Outerwear,82,North Dakota,Black,L,Spring,3.1,No,Free Shipping,No,No,2,PayPal,Monthly
3292,29,Female,Belt,Accessories,51,New Mexico,Olive,L,Fall,2.6,No,2-Day Shipping,No,No,11,Cash,Monthly
3293,62,Female,Handbag,Accessories,23,Missouri,Gray,L,Spring,4.9,No,Standard,No,No,18,Bank Transfer,Fortnightly
3294,19,Female,Coat,Outerwear,91,West Virginia,Gold,M,Spring,3.5,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly
3295,62,Female,Sweater,Clothing,60,South Carolina,Magenta,S,Spring,4.5,No,Store Pickup,No,No,15,Bank Transfer,Bi-Weekly
3296,70,Female,Blouse,Clothing,34,West Virginia,Lavender,S,Summer,2.8,No,Next Day Air,No,No,15,Cash,Weekly
3297,20,Female,Blouse,Clothing,23,Alaska,Green,M,Spring,4.2,No,Next Day Air,No,No,47,Venmo,Quarterly
3298,67,Female,Belt,Accessories,82,West Virginia,Violet,M,Fall,4.1,No,Free Shipping,No,No,47,PayPal,Monthly
3299,65,Female,Jacket,Outerwear,73,New Mexico,Brown,M,Fall,3.5,No,Express,No,No,6,Bank Transfer,Every 3 Months
3300,45,Female,Shorts,Clothing,32,South Dakota,Teal,L,Spring,4,No,2-Day Shipping,No,No,18,Venmo,Monthly
3301,26,Female,Hat,Accessories,80,Oklahoma,Charcoal,M,Spring,4,No,Express,No,No,40,Bank Transfer,Bi-Weekly
3302,36,Female,Pants,Clothing,58,Oklahoma,Charcoal,XL,Summer,2.5,No,Free Shipping,No,No,31,Credit Card,Fortnightly
3303,36,Female,Blouse,Clothing,82,Alabama,Beige,XL,Winter,4.2,No,Standard,No,No,31,Venmo,Bi-Weekly
3304,20,Female,Belt,Accessories,60,Mississippi,Turquoise,S,Summer,3.4,No,Next Day Air,No,No,4,Credit Card,Fortnightly
3305,30,Female,Handbag,Accessories,79,Mississippi,Orange,XL,Fall,4.8,No,Next Day Air,No,No,36,Bank Transfer,Every 3 Months
3306,34,Female,Hoodie,Clothing,41,Nebraska,Cyan,L,Summer,4.9,No,Standard,No,No,31,PayPal,Bi-Weekly
3307,63,Female,Jacket,Outerwear,39,Colorado,Orange,L,Summer,3.6,No,Store Pickup,No,No,6,Venmo,Fortnightly
3308,18,Female,Scarf,Accessories,36,Pennsylvania,Green,S,Winter,4,No,Store Pickup,No,No,1,Cash,Monthly
3309,55,Female,Jeans,Clothing,70,Utah,Pink,M,Fall,2.6,No,Express,No,No,29,Cash,Monthly
3310,48,Female,Handbag,Accessories,47,Massachusetts,Blue,M,Summer,3.1,No,Store Pickup,No,No,19,PayPal,Monthly
3311,45,Female,Jacket,Outerwear,27,Iowa,Pink,M,Winter,3.6,No,Free Shipping,No,No,12,PayPal,Fortnightly
3312,29,Female,Hat,Accessories,52,Florida,Blue,L,Summer,4,No,Express,No,No,18,Bank Transfer,Annually
3313,55,Female,Sneakers,Footwear,75,Louisiana,Black,L,Summer,3.9,No,Next Day Air,No,No,45,Cash,Quarterly
3314,55,Female,Hat,Accessories,30,Kansas,Black,XL,Fall,3.9,No,Express,No,No,45,Credit Card,Monthly
3315,55,Female,Socks,Clothing,94,Kansas,Violet,M,Spring,3.3,No,Standard,No,No,8,Credit Card,Quarterly
3316,48,Female,Scarf,Accessories,68,Kentucky,Gold,S,Summer,2.9,No,Standard,No,No,4,PayPal,Every 3 Months
3317,42,Female,Socks,Clothing,45,New Mexico,Olive,M,Summer,3.1,No,Free Shipping,No,No,5,Debit Card,Fortnightly
3318,21,Female,Hat,Accessories,67,North Carolina,Pink,XL,Summer,4.7,No,Standard,No,No,30,Cash,Quarterly
3319,45,Female,Jacket,Outerwear,46,North Dakota,Olive,M,Summer,3.9,No,Free Shipping,No,No,15,PayPal,Monthly
3320,23,Female,Shorts,Clothing,31,North Dakota,Indigo,M,Summer,4.3,No,Next Day Air,No,No,17,Credit Card,Every 3 Months
3321,66,Female,Blouse,Clothing,44,Illinois,Silver,XL,Fall,4.2,No,2-Day Shipping,No,No,45,Cash,Every 3 Months
3322,32,Female,Coat,Outerwear,100,Maine,Charcoal,S,Winter,4.3,No,Next Day Air,No,No,3,Venmo,Annually
3323,52,Female,Sweater,Clothing,92,Indiana,Orange,XL,Winter,4.6,No,Next Day Air,No,No,43,PayPal,Weekly
3324,54,Female,Handbag,Accessories,78,North Dakota,Yellow,M,Winter,3.8,No,Free Shipping,No,No,4,Credit Card,Monthly
3325,37,Female,T-shirt,Clothing,32,Missouri,Red,S,Fall,3.3,No,Standard,No,No,41,Venmo,Weekly
3326,29,Female,Sandals,Footwear,97,Alaska,Maroon,M,Fall,3.7,No,2-Day Shipping,No,No,16,Venmo,Monthly
3327,47,Female,Gloves,Accessories,95,North Dakota,Magenta,M,Summer,4.3,No,Standard,No,No,10,Debit Card,Annually
3328,47,Female,Shorts,Clothing,64,Connecticut,Black,M,Spring,4.1,No,Express,No,No,2,Debit Card,Quarterly
3329,42,Female,Sandals,Footwear,35,Wisconsin,Violet,M,Spring,3.2,No,Free Shipping,No,No,11,Cash,Bi-Weekly
3330,34,Female,Backpack,Accessories,54,New Jersey,Gray,M,Winter,3.8,No,Express,No,No,1,Debit Card,Bi-Weekly
3331,38,Female,Sneakers,Footwear,96,Missouri,Black,M,Spring,3.2,No,2-Day Shipping,No,No,41,Bank Transfer,Quarterly
3332,55,Female,Sunglasses,Accessories,58,California,Pink,M,Summer,3.5,No,Free Shipping,No,No,39,PayPal,Quarterly
3333,27,Female,T-shirt,Clothing,23,Washington,Silver,M,Summer,3.1,No,2-Day Shipping,No,No,1,PayPal,Bi-Weekly
3334,55,Female,Jeans,Clothing,35,Minnesota,Violet,M,Spring,4.2,No,Express,No,No,3,PayPal,Monthly
3335,66,Female,Shirt,Clothing,23,California,Beige,M,Summer,3.4,No,Free Shipping,No,No,21,Credit Card,Annually
3336,44,Female,Hat,Accessories,94,Texas,Cyan,XL,Winter,3.5,No,Express,No,No,48,Bank Transfer,Quarterly
3337,39,Female,Blouse,Clothing,45,Montana,Brown,M,Fall,4,No,Free Shipping,No,No,24,Debit Card,Annually
3338,23,Female,Jacket,Outerwear,23,Arizona,Blue,L,Winter,4.4,No,2-Day Shipping,No,No,45,Bank Transfer,Bi-Weekly
3339,29,Female,Skirt,Clothing,94,Minnesota,White,L,Winter,2.9,No,2-Day Shipping,No,No,46,Credit Card,Monthly
3340,20,Female,Gloves,Accessories,99,Nebraska,Cyan,M,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly
3341,42,Female,T-shirt,Clothing,36,Virginia,Maroon,XL,Fall,4.4,No,Free Shipping,No,No,47,Credit Card,Fortnightly
3342,55,Female,Jacket,Outerwear,50,Connecticut,Olive,XL,Summer,4.5,No,Standard,No,No,35,Credit Card,Monthly
3343,66,Female,Jacket,Outerwear,81,New Jersey,Violet,M,Spring,3.8,No,Free Shipping,No,No,45,Credit Card,Weekly
3344,24,Female,Shorts,Clothing,31,Kentucky,Green,XL,Winter,3.6,No,2-Day Shipping,No,No,6,Cash,Bi-Weekly
3345,62,Female,Hat,Accessories,48,Washington,Magenta,XL,Fall,4.3,No,Free Shipping,No,No,20,Cash,Annually
3346,28,Female,Handbag,Accessories,91,Florida,Turquoise,M,Summer,4,No,2-Day Shipping,No,No,3,Venmo,Bi-Weekly
3347,30,Female,Jeans,Clothing,99,Oklahoma,Black,M,Summer,3.4,No,Express,No,No,30,Venmo,Quarterly
3348,22,Female,Shoes,Footwear,70,Iowa,Cyan,XL,Summer,4.4,No,Standard,No,No,28,PayPal,Bi-Weekly
3349,28,Female,T-shirt,Clothing,74,New Hampshire,Gray,L,Winter,2.8,No,Standard,No,No,15,Cash,Every 3 Months
3350,35,Female,Jewelry,Accessories,79,Georgia,Red,M,Fall,2.8,No,Store Pickup,No,No,29,PayPal,Quarterly
3351,45,Female,Handbag,Accessories,33,Mississippi,Olive,S,Fall,4.9,No,2-Day Shipping,No,No,15,Cash,Bi-Weekly
3352,43,Female,Shirt,Clothing,49,New Hampshire,Cyan,L,Spring,4.2,No,2-Day Shipping,No,No,18,Bank Transfer,Fortnightly
3353,55,Female,Belt,Accessories,96,Washington,Teal,M,Summer,2.9,No,Next Day Air,No,No,7,Bank Transfer,Bi-Weekly
3354,31,Female,Dress,Clothing,66,Ohio,Teal,L,Fall,4.6,No,Free Shipping,No,No,19,Credit Card,Every 3 Months
3355,42,Female,Skirt,Clothing,45,Maryland,Orange,M,Fall,2.8,No,Next Day Air,No,No,15,PayPal,Weekly
3356,40,Female,Blouse,Clothing,28,Delaware,Peach,M,Spring,2.6,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly
3357,39,Female,Jeans,Clothing,48,Tennessee,Silver,M,Summer,3.5,No,Store Pickup,No,No,13,PayPal,Bi-Weekly
3358,41,Female,Hoodie,Clothing,67,Arkansas,Pink,M,Winter,3.5,No,Free Shipping,No,No,37,Credit Card,Monthly
3359,56,Female,T-shirt,Clothing,59,Tennessee,Magenta,M,Fall,3.4,No,2-Day Shipping,No,No,26,Cash,Annually
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,Red,L,Fall,3.9,No,Next Day Air,No,No,29,Debit Card,Monthly
3361,22,Female,Jacket,Outerwear,81,Minnesota,Maroon,M,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months
3362,47,Female,Shoes,Footwear,26,Florida,Silver,M,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly
3363,50,Female,Handbag,Accessories,61,Tennessee,Gray,M,Summer,3,No,Next Day Air,No,No,48,Venmo,Fortnightly
3364,58,Female,Sweater,Clothing,23,California,Turquoise,M,Winter,3,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly
3365,50,Female,Scarf,Accessories,33,Oregon,Peach,M,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly
3366,43,Female,Skirt,Clothing,58,Tennessee,Teal,L,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months
3367,38,Female,Gloves,Accessories,65,North Carolina,Red,M,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly
3368,44,Female,T-shirt,Clothing,48,Tennessee,Blue,M,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly
3369,30,Female,Sandals,Footwear,25,Nebraska,Blue,M,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months
3370,47,Female,Sweater,Clothing,51,Maine,Indigo,M,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly
3371,30,Female,Belt,Accessories,31,Illinois,Charcoal,M,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly
3372,49,Female,Hoodie,Clothing,99,Colorado,Turquoise,S,Winter,4,No,Next Day Air,No,No,28,PayPal,Annually
3373,56,Female,Socks,Clothing,25,Pennsylvania,Maroon,M,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months
3374,70,Female,Sandals,Footwear,52,Minnesota,Purple,M,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months
3375,22,Female,Blouse,Clothing,47,Nevada,Lavender,S,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually
3376,51,Female,Boots,Footwear,98,Connecticut,Yellow,XL,Fall,4.9,No,Express,No,No,8,Credit Card,Annually
3377,22,Female,Hat,Accessories,46,Ohio,Green,M,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly
3378,37,Female,Shirt,Clothing,32,Kentucky,Yellow,M,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly
3379,49,Female,Shorts,Clothing,75,Minnesota,Gold,L,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly
3380,61,Female,Handbag,Accessories,51,Tennessee,Turquoise,L,Summer,5,No,Store Pickup,No,No,40,Cash,Weekly
3381,41,Female,Dress,Clothing,52,North Dakota,Blue,L,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months
3382,57,Female,Hat,Accessories,66,Minnesota,Turquoise,L,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly
3383,34,Female,Sweater,Clothing,35,Nebraska,Maroon,M,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly
3384,27,Female,Coat,Outerwear,43,Delaware,Pink,M,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly
3385,39,Female,Hoodie,Clothing,24,Minnesota,Maroon,L,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly
3386,62,Female,Jewelry,Accessories,83,Rhode Island,Olive,M,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months
3387,34,Female,T-shirt,Clothing,62,Michigan,Lavender,M,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly
3388,53,Female,Pants,Clothing,78,New Jersey,Pink,S,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly
3389,35,Female,Sweater,Clothing,61,South Dakota,Cyan,M,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly
3390,38,Female,Pants,Clothing,57,North Carolina,Maroon,L,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually
3391,32,Female,Socks,Clothing,70,Oregon,Red,S,Summer,3,No,Next Day Air,No,No,38,PayPal,Annually
3392,47,Female,Hoodie,Clothing,57,Montana,Silver,M,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months
3393,53,Female,Scarf,Accessories,74,New Jersey,Blue,XL,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly
3394,60,Female,Dress,Clothing,90,Arizona,Gold,M,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly
3395,31,Female,Sandals,Footwear,98,Vermont,Yellow,S,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually
3396,44,Female,Dress,Clothing,43,Colorado,Silver,M,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months
3397,29,Female,Pants,Clothing,37,Tennessee,Black,XL,Winter,5,No,Next Day Air,No,No,5,PayPal,Quarterly
3398,19,Female,Blouse,Clothing,38,New Jersey,Yellow,L,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly
3399,54,Female,Jeans,Clothing,60,Montana,Pink,L,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly
3400,40,Female,Pants,Clothing,55,Montana,Yellow,XL,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually
3401,39,Female,Sunglasses,Accessories,51,Nevada,Lavender,M,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly
3402,44,Female,Backpack,Accessories,71,Nevada,Peach,L,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly
3403,22,Female,Hoodie,Clothing,61,Louisiana,Black,M,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months
3404,30,Female,Boots,Footwear,65,Illinois,Olive,M,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly
3405,69,Female,Gloves,Accessories,34,South Carolina,Olive,L,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually
3406,28,Female,Blouse,Clothing,87,Washington,White,M,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly
3407,57,Female,Sweater,Clothing,79,Nebraska,Red,M,Spring,4,No,Store Pickup,No,No,24,Venmo,Quarterly
3408,46,Female,Dress,Clothing,46,Alabama,Purple,S,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly
3409,48,Female,Socks,Clothing,72,Montana,Purple,L,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually
3410,24,Female,Shirt,Clothing,93,Minnesota,Teal,M,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months
3411,50,Female,Sandals,Footwear,76,Ohio,Teal,L,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly
3412,29,Female,Shoes,Footwear,56,New York,Gray,L,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly
3413,61,Female,Sandals,Footwear,83,Indiana,Magenta,M,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly
3414,34,Female,Gloves,Accessories,90,Delaware,Black,XL,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly
3415,27,Female,Boots,Footwear,94,Connecticut,Maroon,M,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly
3416,38,Female,Blouse,Clothing,68,New York,Gold,M,Fall,3,No,2-Day Shipping,No,No,15,Bank Transfer,Annually
3417,25,Female,Sandals,Footwear,53,Alabama,Purple,M,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months
3418,54,Female,Coat,Outerwear,35,Massachusetts,Blue,M,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53,Female,Jacket,Outerwear,30,South Carolina,Beige,M,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually
3420,23,Female,Jewelry,Accessories,26,West Virginia,Indigo,L,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly
3421,19,Female,Hat,Accessories,60,Kentucky,Purple,M,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly
3422,57,Female,Shoes,Footwear,30,New Jersey,Maroon,M,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly
3423,19,Female,Coat,Outerwear,91,New York,Beige,L,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly
3424,33,Female,Boots,Footwear,71,Massachusetts,Brown,M,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly
3425,33,Female,Scarf,Accessories,64,Florida,Green,L,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly
3426,38,Female,Hat,Accessories,54,Michigan,Blue,M,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly
3427,47,Female,Socks,Clothing,35,Oregon,Magenta,XL,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually
3428,39,Female,T-shirt,Clothing,38,Michigan,Turquoise,XL,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually
3429,32,Female,Jewelry,Accessories,69,Washington,Gray,M,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly
3430,27,Female,Skirt,Clothing,96,Alaska,Purple,S,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly
3431,67,Female,Socks,Clothing,73,Montana,Lavender,M,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months
3432,46,Female,Belt,Accessories,49,New Mexico,Green,S,Summer,4.2,No,Express,No,No,20,Venmo,Annually
3433,36,Female,Boots,Footwear,44,Connecticut,Gray,M,Summer,4.8,No,2-Day Shipping,No,No,46,PayPal,Every 3 Months
3434,62,Female,Socks,Clothing,93,Alaska,Yellow,M,Spring,4.5,No,Free Shipping,No,No,28,PayPal,Annually
3435,31,Female,Pants,Clothing,72,Ohio,Orange,S,Summer,3.3,No,2-Day Shipping,No,No,6,Venmo,Fortnightly
3436,68,Female,Socks,Clothing,91,Montana,Beige,M,Summer,2.7,No,2-Day Shipping,No,No,50,Debit Card,Bi-Weekly
3437,57,Female,Belt,Accessories,83,Nebraska,Peach,L,Winter,2.8,No,2-Day Shipping,No,No,41,Bank Transfer,Monthly
3438,22,Female,Jacket,Outerwear,62,Oklahoma,Green,S,Winter,3.5,No,2-Day Shipping,No,No,50,PayPal,Annually
3439,26,Female,Shirt,Clothing,71,Kentucky,Violet,M,Fall,3,No,Store Pickup,No,No,33,Credit Card,Monthly
3440,43,Female,Gloves,Accessories,93,Idaho,Gray,M,Summer,4.5,No,Express,No,No,25,Venmo,Quarterly
3441,45,Female,Handbag,Accessories,63,Maryland,Magenta,L,Fall,4.3,No,2-Day Shipping,No,No,2,PayPal,Weekly
3442,64,Female,Sweater,Clothing,96,Tennessee,Charcoal,XL,Fall,4.1,No,Standard,No,No,15,Credit Card,Annually
3443,28,Female,Skirt,Clothing,78,Michigan,Violet,M,Spring,4.3,No,Next Day Air,No,No,12,PayPal,Weekly
3444,47,Female,Dress,Clothing,24,Tennessee,Silver,L,Summer,5,No,Free Shipping,No,No,28,Cash,Bi-Weekly
3445,53,Female,Pants,Clothing,63,Rhode Island,Green,S,Summer,3.8,No,2-Day Shipping,No,No,12,Bank Transfer,Bi-Weekly
3446,42,Female,Hat,Accessories,58,Florida,Magenta,M,Fall,4.9,No,Standard,No,No,3,Debit Card,Annually
3447,51,Female,Boots,Footwear,55,Louisiana,Purple,S,Spring,5,No,2-Day Shipping,No,No,20,Cash,Weekly
3448,62,Female,Sandals,Footwear,58,Arkansas,Blue,M,Fall,4.3,No,Express,No,No,3,Bank Transfer,Bi-Weekly
3449,18,Female,Coat,Outerwear,28,Kentucky,Yellow,S,Winter,4.1,No,Express,No,No,32,Bank Transfer,Fortnightly
3450,48,Female,Blouse,Clothing,37,Kansas,Brown,M,Spring,4.5,No,Standard,No,No,35,Cash,Monthly
3451,20,Female,Shorts,Clothing,78,Vermont,Pink,M,Spring,3.6,No,Store Pickup,No,No,31,PayPal,Monthly
3452,32,Female,Blouse,Clothing,73,Nevada,Silver,XL,Fall,3,No,Free Shipping,No,No,13,Credit Card,Annually
3453,26,Female,Jacket,Outerwear,20,Oklahoma,Indigo,M,Spring,3.7,No,Next Day Air,No,No,3,Venmo,Fortnightly
3454,31,Female,Shirt,Clothing,60,Alabama,Pink,L,Winter,4.3,No,Standard,No,No,48,Venmo,Bi-Weekly
3455,55,Female,Handbag,Accessories,71,Louisiana,Lavender,S,Fall,4.6,No,Store Pickup,No,No,15,PayPal,Bi-Weekly
3456,49,Female,T-shirt,Clothing,89,Ohio,Orange,M,Fall,4.7,No,Standard,No,No,13,Venmo,Annually
3457,42,Female,Hoodie,Clothing,53,Texas,Red,M,Fall,4.6,No,Express,No,No,21,Venmo,Monthly
3458,64,Female,Jewelry,Accessories,87,Maryland,Gray,M,Summer,3,No,Express,No,No,29,Cash,Fortnightly
3459,68,Female,Jewelry,Accessories,37,West Virginia,Violet,L,Spring,3.4,No,Standard,No,No,24,Venmo,Quarterly
3460,68,Female,Hoodie,Clothing,37,Ohio,Green,L,Fall,3.8,No,Express,No,No,21,PayPal,Annually
3461,41,Female,Scarf,Accessories,78,Indiana,Gold,M,Spring,3.1,No,Express,No,No,5,Bank Transfer,Bi-Weekly
3462,51,Female,Shoes,Footwear,23,Wyoming,Maroon,S,Spring,4.4,No,Standard,No,No,47,Cash,Quarterly
3463,44,Female,Jeans,Clothing,73,Michigan,Olive,L,Spring,4.5,No,Standard,No,No,34,Credit Card,Every 3 Months
3464,27,Female,Jewelry,Accessories,27,Maine,Yellow,M,Fall,2.8,No,2-Day Shipping,No,No,45,PayPal,Fortnightly
3465,36,Female,Coat,Outerwear,59,Utah,Peach,S,Winter,2.7,No,Next Day Air,No,No,12,PayPal,Annually
3466,19,Female,Backpack,Accessories,53,Iowa,Gold,M,Spring,3.4,No,Standard,No,No,31,Debit Card,Weekly
3467,49,Female,Socks,Clothing,42,Maryland,Purple,S,Summer,4.6,No,Standard,No,No,43,Bank Transfer,Annually
3468,18,Female,Scarf,Accessories,45,Texas,Charcoal,M,Fall,5,No,Next Day Air,No,No,5,Credit Card,Annually
3469,36,Female,Sunglasses,Accessories,89,Ohio,Indigo,S,Winter,3.5,No,Standard,No,No,36,Debit Card,Quarterly
3470,36,Female,Socks,Clothing,85,North Dakota,Magenta,L,Fall,3.3,No,Store Pickup,No,No,12,Cash,Annually
3471,19,Female,Coat,Outerwear,69,West Virginia,Olive,S,Summer,4.5,No,Free Shipping,No,No,31,Cash,Bi-Weekly
3472,43,Female,Sandals,Footwear,66,North Carolina,Blue,S,Spring,3.1,No,Store Pickup,No,No,31,Cash,Bi-Weekly
3473,31,Female,Blouse,Clothing,42,Georgia,White,S,Summer,4,No,Free Shipping,No,No,15,Debit Card,Weekly
3474,63,Female,Dress,Clothing,40,Kansas,Cyan,M,Spring,2.5,No,Express,No,No,11,Cash,Weekly
3475,41,Female,Pants,Clothing,82,Maine,Cyan,M,Winter,4.4,No,Store Pickup,No,No,18,Venmo,Monthly
3476,48,Female,Sneakers,Footwear,88,South Carolina,Orange,M,Spring,4.4,No,Express,No,No,9,Cash,Quarterly
3477,68,Female,Boots,Footwear,99,South Carolina,Orange,XL,Summer,3.2,No,Free Shipping,No,No,11,Cash,Weekly
3478,53,Female,Handbag,Accessories,85,Kentucky,Teal,S,Spring,3.8,No,Store Pickup,No,No,38,Debit Card,Bi-Weekly
3479,36,Female,Handbag,Accessories,57,Arizona,Magenta,M,Fall,4.6,No,Store Pickup,No,No,42,PayPal,Quarterly
3480,46,Female,Sweater,Clothing,56,New York,Orange,S,Summer,4.9,No,Standard,No,No,41,Cash,Monthly
3481,21,Female,Sandals,Footwear,79,New Hampshire,Peach,L,Winter,3.5,No,Free Shipping,No,No,45,PayPal,Monthly
3482,52,Female,Socks,Clothing,67,Ohio,Maroon,S,Summer,3.4,No,Store Pickup,No,No,41,Debit Card,Bi-Weekly
3483,66,Female,Gloves,Accessories,61,Hawaii,Gold,M,Winter,3.9,No,Next Day Air,No,No,35,Debit Card,Weekly
3484,19,Female,Hoodie,Clothing,37,Texas,White,L,Winter,3.9,No,Express,No,No,21,Credit Card,Every 3 Months
3485,44,Female,Dress,Clothing,75,Illinois,Gray,L,Fall,4.2,No,Free Shipping,No,No,13,Credit Card,Bi-Weekly
3486,50,Female,Shirt,Clothing,21,Massachusetts,Brown,XL,Winter,3.4,No,Standard,No,No,23,Debit Card,Fortnightly
3487,51,Female,Shorts,Clothing,89,North Carolina,Charcoal,L,Winter,4.9,No,Standard,No,No,6,PayPal,Weekly
3488,25,Female,Sandals,Footwear,24,West Virginia,Beige,L,Fall,2.9,No,Store Pickup,No,No,39,Bank Transfer,Annually
3489,62,Female,Sweater,Clothing,27,Delaware,Teal,XL,Spring,4.9,No,Store Pickup,No,No,7,Cash,Quarterly
3490,48,Female,Dress,Clothing,26,Idaho,Black,L,Summer,4.6,No,2-Day Shipping,No,No,32,PayPal,Every 3 Months
